Auto,Run #1
Time (s),Angular Velocity (rad/s)
28.325,-0.233
28.35,-0.116
28.375,0
28.4,0
28.425,0
28.45,-0.116
28.475,-0.233
28.5,-0.233
28.525,-0.116
28.55,0
28.575,0
28.6,0
28.625,0
28.65,0
28.675,0
28.7,0
28.725,0
28.75,0
28.775,0
28.8,0
28.825,0
28.85,0
28.875,0
28.9,0
28.925,0
28.95,0
28.975,0
29,0
29.025,0.116
29.05,0.233
29.075,0.233
29.1,0.116
29.125,0
29.15,0
29.175,0
29.2,0
29.225,0
29.25,0
29.275,0
29.3,0
29.325,0
29.35,0
29.375,0
29.4,0
29.425,0
29.45,0
29.475,0
29.5,0
29.525,0
29.55,0
29.575,0
29.6,0
29.625,-0.116
29.65,-0.233
29.675,-0.233
29.7,-0.116
29.725,0
29.75,0
29.775,0
29.8,0
29.825,0
29.85,0
29.875,0
29.9,0
29.925,0
29.95,0
29.975,0
30,0
30.025,0
30.05,0
30.075,0
30.1,0
30.125,0
30.15,0
30.175,0.116
30.2,0.233
30.225,0.233
30.25,0.116
30.275,0
30.3,0
30.325,0
30.35,0
30.375,0
30.4,0
30.425,0
30.45,0
30.475,0
30.5,0
30.525,0
30.55,0
30.575,0
30.6,0
30.625,0
30.65,0
30.675,0
30.7,0
30.725,0
30.75,0
30.775,0
30.8,-0.116
30.825,-0.233
30.85,-0.233
30.875,-0.116
30.9,0
30.925,0
30.95,0
30.975,0
31,0
31.025,0
31.05,0
31.075,0
31.1,0
31.125,0
31.15,0
31.175,0
31.2,0
31.225,0
31.25,0
31.275,0
31.3,0
31.325,0.116
31.35,0.233
31.375,0.233
31.4,0.116
31.425,0
31.45,0
31.475,0
31.5,0
31.525,0
31.55,0
31.575,0
31.6,0
31.625,0
31.65,0
31.675,0
31.7,0
31.725,0
31.75,0
31.775,0
31.8,0
31.825,0
31.85,0
31.875,0
31.9,0
31.925,0
31.95,-0.116
31.975,-0.233
32,-0.233
32.025,-0.116
32.05,0
32.075,0
32.1,0
32.125,0
32.15,0
32.175,0
32.2,0
32.225,0
