;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-05, 21:35:37.789
;Temperature, -999.00, deg C,  Vbat, 4160, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
11.202637,244,-329,-13186
11.218262,253,-311,-13179
11.233887,266,-304,-13126
11.249512,246,-334,-13185
11.265137,274,-338,-13176
11.280762,294,-329,-13138
11.296387,271,-345,-13156
11.312012,283,-322,-13133
11.327637,271,-315,-13161
11.343262,271,-331,-13160
11.358887,319,-306,-13122
11.374512,294,-318,-13194
11.390137,330,-300,-13153
11.405762,367,-270,-13140
11.421387,294,-322,-13219
11.437012,346,-315,-13097
11.452637,380,-329,-13136
11.468262,319,-383,-13240
11.483887,382,-306,-13070
11.499512,391,-288,-13156
11.515137,349,-338,-13265
11.530762,394,-290,-13083
11.546387,362,-290,-13160
11.562012,357,-306,-13201
11.577637,432,-268,-13067
11.593262,408,-299,-13195
11.608887,405,-309,-13210
11.624512,455,-279,-13069
11.640137,449,-288,-13158
11.655762,426,-274,-13224
11.671387,421,-242,-13111
11.687012,441,-247,-13099
11.702637,441,-275,-13213
11.718262,460,-272,-13144
11.733887,503,-249,-13086
11.749512,494,-254,-13228
11.765137,514,-250,-13185
11.780762,541,-236,-13086
11.796387,526,-227,-13181
11.812012,535,-215,-13174
11.827637,541,-236,-13115
11.843262,535,-265,-13186
11.858887,537,-238,-13186
11.874512,548,-208,-13133
11.890137,551,-197,-13156
11.905762,566,-165,-13145
11.921387,585,-181,-13136
11.937012,598,-211,-13195
11.952637,626,-165,-13183
11.968262,630,-134,-13149
11.983887,619,-149,-13156
11.999512,642,-136,-13124
12.015137,655,-172,-13151
12.030762,649,-190,-13188
12.046387,655,-106,-13163
12.062012,671,-102,-13188
12.077637,678,-120,-13154
12.093262,653,-104,-13094
12.109009,655,-118,-13119
12.124634,724,-86,-13170
12.140259,753,-84,-13217
12.155884,735,-58,-13153
12.171509,726,-9,-13106
12.187134,687,-102,-13156
12.202759,707,-95,-13099
12.218384,762,-24,-13144
12.234009,765,-49,-13267
12.249634,780,-9,-13147
12.265259,774,-24,-13101
12.280884,742,-43,-13185
12.296509,758,53,-13108
12.312134,805,80,-13128
12.327759,817,53,-13253
12.343384,790,51,-13176
12.359009,765,55,-13099
12.374634,764,69,-13172
12.390259,794,85,-13154
12.405884,805,87,-13108
12.421509,807,74,-13204
12.437134,815,99,-13213
12.452759,803,157,-13104
12.468384,796,135,-13138
12.484009,796,135,-13176
12.499634,803,226,-13117
12.515259,833,244,-13158
12.530884,842,207,-13194
12.546509,817,189,-13119
12.562134,821,191,-13145
12.577759,848,226,-13203
12.593384,839,271,-13133
12.609009,821,257,-13136
12.624634,839,232,-13185
12.640259,828,282,-13144
12.655884,826,289,-13169
12.671509,819,274,-13174
12.687134,790,333,-13135
12.702759,808,349,-13172
12.718384,782,333,-13119
12.734009,751,323,-13097
12.749634,817,326,-13215
12.765259,849,396,-13178
12.780884,824,398,-13128
12.796509,805,337,-13201
12.812134,751,398,-13140
12.827759,730,460,-13101
12.843384,737,417,-13161
12.859009,696,410,-13124
12.874634,719,458,-13131
12.890259,758,449,-13183
12.905884,719,423,-13161
12.921509,723,457,-13176
12.937134,726,501,-13188
12.952759,705,496,-13163
12.968384,683,489,-13138
12.984009,644,516,-13122
12.999634,646,516,-13178
13.015259,623,482,-13178
13.030884,573,485,-13115
13.046509,607,544,-13179
13.062134,623,557,-13185
13.077759,587,510,-13126
13.093384,601,574,-13172
13.108887,589,628,-13165
13.124512,567,553,-13147
13.140137,583,542,-13201
13.155762,537,583,-13181
13.171387,503,541,-13154
13.187012,474,510,-13135
13.202637,437,566,-13115
13.218262,460,564,-13163
13.233887,432,505,-13160
13.249512,428,546,-13158
13.265137,478,573,-13167
13.280762,412,526,-13117
13.296387,421,596,-13190
13.312012,451,599,-13190
13.327637,341,453,-13092
13.343262,321,489,-13183
13.358887,332,541,-13176
13.374512,294,430,-13099
13.390137,317,432,-13204
13.405762,314,492,-13213
13.421387,258,448,-13124
13.437012,248,451,-13151
13.452637,262,501,-13174
13.468262,251,457,-13108
13.483887,249,424,-13145
13.499512,269,448,-13235
13.515137,244,376,-13156
13.530762,224,357,-13117
13.546387,232,401,-13170
13.562012,189,332,-13133
13.577637,180,324,-13135
13.593262,205,367,-13186
13.608887,176,310,-13161
13.624512,151,287,-13122
13.640137,162,308,-13160
13.655762,167,257,-13167
13.671387,182,226,-13113
13.687012,192,264,-13174
13.702637,173,201,-13181
13.718262,158,173,-13110
13.733887,153,214,-13176
13.749512,162,67,-13144
13.765137,162,53,-13131
13.780762,158,144,-13219
13.796387,189,7,-13097
13.812012,169,33,-13145
13.827637,167,85,-13231
13.843262,214,-43,-13049
13.858887,178,37,-13169
13.874512,185,35,-13263
13.890137,260,-97,-13088
13.905762,244,-45,-13181
13.921387,232,-70,-13183
13.937012,230,-129,-13036
13.952637,203,-104,-13185
13.968262,246,-138,-13236
13.983887,307,-172,-13079
13.999512,335,-200,-13133
14.015137,373,-217,-13233
14.030762,417,-209,-13156
14.046387,416,-222,-13126
14.062012,382,-217,-13199
14.077637,385,-267,-13169
14.093262,389,-324,-13110
14.108887,364,-283,-13181
14.124512,408,-302,-13183
14.140137,482,-343,-13126
14.155762,514,-340,-13188
14.171387,553,-367,-13195
14.187012,592,-342,-13135
14.202637,615,-327,-13169
14.218262,642,-349,-13186
14.233887,655,-379,-13160
14.249512,658,-445,-13147
14.265137,683,-445,-13131
14.280762,676,-433,-13190
14.296387,696,-427,-13167
14.312012,774,-409,-13081
